Austin, Timothy   (USA)
Authén, Otto   (NOR)
Auwerkerken, Eugenius   (BEL)
Avdeyenko, Gennady   (URS)
Avendaño, Victor   (ARG)
Averbukh, Ilia   (RUS)
Averina, Tatyana   (URS)
Avery, George   (AUS)
Avilov, Nikolay   (URS)
Avluca, Nazmi   (TUR)
Avramenko, Gennady   (URS)
Avril, Jacky   (FRA)
Axelrod, Albert   (USA)
Axelsson, Per Johan   (SWE)
Axelsson, Ture   (FIN)
Axtell, Charles   (USA)
Ayache, William   (FRA)
Ayala, Roberto   (ARG)
Ayala, Roberto   (ARG)
Ayat, Albert   (FRA)
Ayew, Kwame   (GHA)
Ayik, Ahmet   (TUR)
Aykac, Turgut   (TUR)
Aymar, Luciana   (ARG)
Ayrapetyan, Sos   (URS)
Ayrault, Arthur   (USA)
Ayton, Sarah   (GBR)
Ayvaz, Kazim   (TUR)
Ayvazian, Artur   (UKR)
Azam, Khurshid   (PAK)
Azar, Amado   (ARG)
Azarova, Elena   (RUS)
Azaryan, Albert   (URS)
Azaryan, Eduard   (URS)
Azcuy, Isaac   (CUB)
Azevedo, Tony   (USA)
Azghadi Khadem, Rasull   (IRI)
Aziz, Abdul Wahid   (IRQ)
Aziz, Salihu   (YUG)
Aziz, Tariq   (PAK)
Azizov, Minneula   (URS)
Aznavourian, Karina   (RUS)
Azon, Sandra   (ESP)
Azzi, Jennifer   (USA)
Ba , Yan   (CHN)
Baar, Roland   (GER)
Baas-Kaiser, Stien   (NED)
Baba, Jaroslav   (CZR)
Babakhova, Inga   (UKR)
Babalina, Svetlana   (URS)
Babangida, Tijani   (NGR)
Babashoff, Jack   (USA)
Babashoff, Shirley   (USA)
Babayaro, Celestine   (NGR)
Babayaro, Emmanuel   (NGR)
Babb-Sprague, Kristen   (USA)
Babcock, Harry   (USA)
Babers, Alonzo   (USA)
Babich, Yevgeny   (URS)
Babii, Sorin   (ROM)
Babinov, Sergey   (URS)
Babka, Rink   (USA)
Babock, Jochen   (GDR)
Babushkina, Olesya   (BLR)
Baca, Juraj   (SVK)
Bach, Bjorn   (GER)
Bach, Louis   (FRA)
Bach, Michael   (USA)
Bach, Thomas   (FRG)
Bach, Walter   (SUI)
Bachfeld, Jochen   (GDR)
Bachler, Reinhold   (AUT)
Bächli, Ulrich   (SUI)
Bachmann, Albert   (SUI)
Bachmann, Alfred   (SUI)
Bachmann, Tina   (GER)
Bachor, Isabell   (GER)
Bachurov, Yury   (URS)
Baciu, Ion   (ROM)
Bäckegren, Anders   (SWE)
Backhouse, Robin   (USA)
Backley, Steve   (GBR)
Backlund, Nils   (SWE)
Backman, Erik   (SWE)
Bäckman, Christian   (SWE)
Båckman, Kjell   (SWE)
Backstrom, Niklas   (FIN)
Backus, Ronald   (GBR)
Bacon, Charles   (USA)
Bacon, Stanley   (GBR)
Baczakó, Péter   (HUN)
Bada, Sunday   (NGR)
BadarUugan, Enkhbatyn   (MGL)
Badcock, John   (GBR)
Bade, Lance   (USA)
Badea, Ioana   (ROM)
Badea, Laura   (ROM)
Badenov, Bair   (RUS)
Bader, Edouard   (FRA)
Bader, Pepi   (FRG)
Badewski, Andrzej   (POL)
Badger, Sherwin   (USA)
Badiou, Franck   (FRA)
Badó, Rajmund   (HUN)
Badorek, Gabriele   (GDR)
Badulina, Svetlana   (URS)
Bæckander, Helge   (SWE)
Baerg, Cameron   (CAN)
Bæss, Klaus   (DEN)
Baetens, Robert   (BEL)
Bagach, Aleksandr   (UKR)
Bagdasarov, Armen   (UZB)
Bagdonavicius, Antanas   (URS)
Baggaley, Nathan   (AUS)
Bagley, Nikolay   (URS)
Bagryantseva, Yelizaveta   (URS)
Bahain, Julien   (FRA)
Bahari, Mohamed   (ALG)
Bahdanovich, Aliaksandr   (BLR)
Bahdanovich, Andrei   (BLR)
Bahmann, Angelika   (GDR)
Bahnmeyer, Ernst   (GER)
Bahr, Gunnar   (GER)
Bähre, Karl   (GER)
Bähringer, Jürgen   (GDR)
Bahrke, Shannon   (USA)
Baianmunkh, Khorloo   (MGL)
Baier, Bernhard   (GER)
Baier, Ernst   (GER)
Baier-Loef, Anke   (GER)
Baik , Hyun-Man   (KOR)
Baik , Myung-Sun   (KOR)
Baikauskaite, Laimute   (URS)
Bailes, Margaret   (USA)
Bailetti, Antonio   (ITA)
Bailey, A B   (CAN)
Bailey, Aleen   (JAM)
Bailey, Angela   (CAN)
Bailey, Chris   (USA)
Bailey, Donovan   (CAN)
Bailey, Emmanuel   (GBR)
Bailey, Henry   (USA)
Bailey, Horace   (GBR)
Bailey, Ryan   (USA)
Baillieu, Chris   (GBR)
Baillon, Louis   (GBR)
Bailly, Pierre   (FRA)
Bailly, Sandrine   (FRA)
Bailly-Salins, Patrice   (FRA)
Bain, Andretti   (BAH)
Bainbridge, Angie   (AUS)
Bairamukov, Islam   (KAZ)
Baird, George   (USA)
Baird, Scott   (USA)
Baitova, Svetlana   (URS)
Bajerová, Marie   (CZE)
Bajkó, Károly   (HUN)
Bajkusa, Vesna   (YUG)
Bajor, Marek   (POL)
Bajramaj, Fatmire   (GER)
Bajul, Oksana   (UKR)
Bajwa, Muhammad Asif   (PAK)
Bakanic, Ladislava   (USA)
Bakasun, Veljko   (YUG)
Baker, Laurie   (USA)
Baker, Snowy   (ANZ)
Baker, Thane   (USA)
Baker, Vin   (USA)
Baker, William   (USA)
Bakken, Jill   (USA)
Bakker, Glenys   (CAN)
Bakó, Pál   (HUN)
Bakó, Zoltán   (HUN)
Bakogianni, Niki   (GRE)
Bakonyi, Péter   (HUN)
Bakos, Károly   (HUN)
Bakova, Ani   (BUL)
Bakulin, Vladimir   (URS)
Bal, Nicolas   (FRA)
Balabanova, Hanna   (UKR)
Balachov, Roman   (RUS)
Balado, Roberto   (CUB)
Balakshin, Georgy   (RUS)
Balamir, Halit   (TUR)
Balas, Iolanda   (ROM)
Balashov, Andrey   (URS)
Balatti, Fulvio   (ITA)
Balavadze, Vakhtang   (URS)
Balázs, Erzsébet   (HUN)
Balbach, Louis   (USA)
Balboshin, Nikolay   (URS)
Balceiro, Ledys Frank   (CUB)
Balczó, András   (HUN)
Balderis, Helmuts   (URS)
Baldi, Baldo   (ITA)
Baldi, Ubaldesco   (ITA)
Baldini, Ercole   (ITA)
Baldini, Stefano   (ITA)
Baldo, Giuseppe   (ITA)
Baldo, Marta   (ESP)
Baldus, Brita   (GER)
Baldwin, John   (USA)
Baldycheva, Nina   (URS)
Balfour, Gordon   (CAN)
Balic, Ivano   (CRO)
Balic, Maro   (CRO)
Baliño, Enrique   (URU)
Bálint, László   (HUN)
Baljic, Mirsad   (YUG)
Balkenhol, Klaus   (GER)
Ball, Catie   (USA)
Ball, James   (CAN)
Ball, Lloy   (USA)
Ball, Rudi   (GER)
Balla, József   (HUN)
Ballanger, Felicia   (FRA)
Ballangrud, Ivar   (NOR)
Ballart, Daniel   (ESP)
Balleri, Mario   (ITA)
Ballester, José Luis   (ESP)
Ballinger, Ian   (NZL)
Ballis, Ioannis   (GRE)
Balme, Eugène   (FRA)
Balmforth, Darren   (AUS)
Balogh, Ambrus   (HUN)
Balogh, Beatrix   (HUN)
Balogh, Gabor   (HUN)
Balogh, Suzanne   (AUS)
Baloncieri, Adolfo   (ITA)
Balourdos, D   (GRE)
Balov, Stoyan   (BUL)
Baltacha, Sergey   (URS)
Balter, Sam   (USA)
Balthasar, Ramona   (GDR)
Balthazár, Lajos   (HUN)
Baltrusch, Frank   (GDR)
Balyu, Félix   (BEL)
Balz, Heiko   (GER)
Balzarini, Guido   (ITA)
Balzer, Karin   (GDR)
Bambini, Giorgio   (ITA)
Bambuck, Roger   (FRA)
Ban, Oana   (ROM)
Banach, Ed   (USA)
Banach, Lou   (USA)
Banbury, Ian   (GBR)
Banchero, Elvio   (ITA)
Bandholz, Willi   (GER)
Bandinelli, Spartaco   (ITA)
Bandolowski, Valdemar   (DEN)
Banega, Éver   (ARG)
Bang , Dae-Du   (KOR)
Bang , Soo-Hyun   (KOR)
Bank, Jesper   (DEN)
Bänninger, Hans   (SUI)
Bannister, Alan   (GBR)
BanteauxSuarez, Carlos   (CUB)
Bantom, Michael   (USA)
Bantz, Helmut   (FRG)
Baorong, Fu   (CHN)
Baptiste, Kirk   (USA)
Barabás, Eniko   (ROM)
Baracchini, Silvio   (ITA)
Baraglia, Tullio   (ITA)
Baran, Primo   (ITA)
Barannikov, Velikton   (URS)
Baranov, Sergey   (RUS)
Baranova, Yelena   (RUS)
Baranova-Kosyreva, Lyubov   (URS)
Baranova-Masolkina, Natalia   (RUS)
Bárány, Árpád   (HUN)
Bárány, István   (HUN)
Baranyai, László   (HUN)
Barascu, Aurica   (ROM)
Baraszkiewicz, Pawel   (POL)
Barathay, Samuel   (FRA)
Barbakov, Yevgeny   (URS)
Barbashinsky, Andrey   (URS)
Barber, Darren   (CAN)
Barber, Paul   (GBR)
Barberis, Verdi   (AUS)
Barberolle, Ernest   (FRA)
Barbier, René   (FRA)
Barbieri, Renato   (ITA)
Barbosa, Dario   (BRA)
Barburski, Kazimierz   (POL)
Barbuti, Raymond   (USA)
Bárcenas, David   (MEX)
Barcik, Edward   (POL)
Bardach, Georgina   (ARG)
Barden, Brian   (USA)
Bardet, Anne-Lise   (FRA)
Bardi, Danio   (ITA)
Bardonneau, Maurice   (FRA)
Bardosi, Istvan Sandor   (HUN)
Barea, Maria   (ESP)
Bareiro, Fredy   (PAR)
Barel, Olesya   (URS)
Barfod, Håkon   (NOR)
Barinov, Yury   (URS)
Barkalov, Aleksey   (URS)
Barker, Clifford   (USA)
Barker, Florence   (GBR)
Barker, Harold   (GBR)
Barker, Ian   (GBR)
Barker, Nigel   (AUS)
Barkley, Charles   (USA)
Barkman, Jane   (USA)
Barksdale, Donald   (USA)
Barleben, Bernd   (GDR)
Barlois, Valérie   (FRA)
Bärlund, Sulo   (FIN)
Barna, Petr   (CZE)
Barnard, Arthur   (USA)
Barnashov, Vladimir   (URS)
Barnes, George   (GBR)
Barnes, Jim   (USA)
Barnes, Kirsten   (CAN)
Barnes, Lee   (USA)
Barnes, Paddy   (IRL)
Barnes, Randy   (USA)
Barnett, John   (ANZ)
Barnett, Steven   (AUS)
Barnett, Steven   (USA)
Barnhart, Nicole   (USA)
Baroev, Khasan   (RUS)
Baron, Bengt   (SWE)
Baron , de Neuflize   (FRA)
Baron, Marie   (NED)
Barone, Marian   (USA)
Barouh, François   (FRA)
Barr, Beth   (USA)
Barrais, André   (FRA)
Barrasso, Tom   (USA)
Barratt, Bronte   (AUS)
Barré, Alexandra   (CAN)
Barré, Pascal   (FRA)
Barré, Patrick   (FRA)
Barrelet, Henri   (FRA)
Barrena, Oscar   (ESP)
Barreto, Diego   (PAR)
Barreto, Edgar   (PAR)
Barreto, Nuno   (POR)
Barrett, Alan   (GBR)
Barrett, Edward   (GBR)
Barrett, Frederick   (GBR)
Barrett, Michael   (USA)
Barrett, Peter   (USA)
Barrett, Roper   (GBR)
Barridge, J E   (GBR)
Barrientos, Claudio   (CHI)
Barrio, Sonia   (ESP)
Barrionuevo, Noel   (BLR)
Barrios, Yarelys   (CUB)
Barron, Harold   (USA)
Barros, Leila   (BRA)
Barros, Zoila   (CUB)
Barrow, Daniel   (USA)
Barrowman, Mike   (USA)
Barrs, Jay   (USA)
Barrufet, David   (ESP)
Barry, Deidre   (USA)
Barry, Kevin   (NZL)
Barry, William   (GBR)
Barsotti, Dino   (ITA)
Barsukova, Yulia   (RUS)
Barta, István   (HUN)
Bartalini, Marcello   (ITA)
Bartels, Tineke   (NED)
Bartels, Wolfgang   (FRG)
Bartenev, Leonid   (URS)
Bartfai, Krisztian   (HUN)
Barth, Carmen   (USA)
Barth, Paul   (FRG)
Barth, Paul   (SUI)
Bartha, Károly   (HUN)
Barthel, Josy   (LUX)
Barthelemy, Ricardo   (ITA)
Barthels, Wolfgang   (GDR)
Bartholomä, Fritz   (GER)
Bartholomä, Willi   (GER)
Bartholomew, Ken   (USA)
Bartko, Robert   (GER)
Bartl, Franz   (AUT)
Bartlett, Charles   (GBR)
Bartlett, Don   (CAN)
Bartliff, Charles   (USA)
Bartman, Michiel   (NED)
Bartnik, Wojciech   (POL)
Bartolini, Enzo   (ITA)
Barton, Chris   (GBR)
Barton, Greg   (USA)
Barton, Jim   (USA)
Bartosik, Alison   (USA)
Bártu, Jan   (CZE)
Bartusiak, Saskia   (GER)
Bartz, Randall   (USA)
Bärwirth, Anita   (GER)
Baryard, Malin   (SWE)
Barysheva , Varvara   (RUS)
Baryshnikov, Alexandr   (URS)
Barzagli, Andrea   (ITA)
Barzakov, Serafim   (BUL)
Barzegar, Mansour   (IRI)
Bas, Noël   (FRA)
Basagni, Silvano   (ITA)
Basar, Hakki   (TUR)
Basel, Edgar   (FRG)
Bashanova, Svetlana   (RUS)
Bashashkin, Anatoly   (URS)
Bashir, Khalid   (PAK)
Bashir, Muhammed   (PAK)
Bashkatov, Yury   (URS)
Bashkin, Pavel   (RUS)
Basic, Mirko   (YUG)
Basile, Gianluca   (ITA)
Basinsky, Igor   (BLR)
Baskaran, Vasudevan   (IND)
Basletta, Giulio   (ITA)
Bass, Raymond   (USA)
Bassedas, Christian   (ARG)
Bassemir, Christian   (FRG)
Basset, R   (FRA)
Bassham, Lanny   (USA)
Bastet, Evert   (CAN)
Básti, István   (HUN)
Bastien, Louis   (FRA)
Bastin, Désiré   (BEL)
Baszanowski, Waldemar   (POL)
Batchelder, Joseph   (USA)
Batchelor, Stephen   (GBR)
Bates, Alfred   (USA)
Bates, Michael   (USA)
Batez, Vladimir   (YUF)
Bathe, Walther   (GER)
Batirov, Mavlet   (RUS)
Batista, João Santos   (BRA)
Batkovic, Suzy   (AUS)
Batsiushka, Hanna   (BLR)
Battaglia, Roberto   (ITA)
Battell, Edward   (GBR)
Batten, Guin   (GBR)
Batten, Kim   (USA)
Batten, Miriam   (GBR)
Battersby, James   (AUS)
Battersby, Thomas   (GBR)
Battiss, Walter   (SAF)
Battistelli, Stefano   (ITA)
Batyrchina, Ianina   (RUS)
Batyuk, Aleksandr   (URS)
Bau, Sabine   (GER)
Bauch, Herbert   (GDR)
Bauchspieß, Bernd   (GDR)
Baudoux, Bernard   (FRA)
Baudrier, Jacques   (FRA)
Baudrier, Lucien   (FRA)
Bauer, Dennis   (GER)
Bauer, Fritz   (GER)
Bauer, Gustav   (USA)
Bauer, Lukas   (CZR)
Bauer, Paul   (GER)
Bauer, Rezsö   (HUN)
Bauer, Seth   (USA)
Bauer, Steve   (CAN)
Bauer, Sybil   (USA)
Bauer, Théophile   (BEL)
Bauer, Viola   (GER)
Bauerschmidt, Maritta   (GDR)
Baues, Bernd   (FRG)
Baugé, Grégory   (FRA)
Baugniet, Pierre   (BEL)
Baulch, Jamie   (GBR)
Baulin, Yury   (URS)
Baum, Frank   (GDR)
Bauma, Herma   (AUT)
Baumann, Alex   (CAN)
Baumann, Dieter   (FRG)
Baumann, Hermann   (SUI)
Baumann, Matthias   (FRG)
Baumann, Wilhelm   (GER)
Baumer, Daniela   (SUI)
Baumgart, Bernd   (GDR)
Baumgart, Wolfgang   (FRG)
Baumgartl, Frank   (GDR)
Baumgartner, Bruce   (USA)
Baumgartner, Hans   (FRG)
Bäumler, Hans-Jürgen   (FRG)
Baur, Henri   (AUT)
Baur, Markus   (GER)
Bausch, Jim   (USA)
Bausset, Olivier   (FRA)
Bautin, Sergey   (URS)
Bautista, Daniel   (MEX)
Bauwens, René   (BEL)
Baverel, Myriam   (FRA)
Baverel-Robert, Florence   (FRA)
Baxter, Alain   (GBR)
Baxter, Irving   (USA)
Baxter, James   (GBR)
Bayard, Jean   (FRA)
Bayarsaikhan, Namjil   (MGL)
Bayer, Ernest   (USA)
Bayer, Gustav   (NOR)
Bayi, Filbert   (TAN)
Bayissa, Fita   (ETH)
Bayley, Ryan   (AUS)
Baylis, F C   (GBR)
Baylis, William   (USA)
Bayliss, Lisa   (GBR)
Bayoumi, Tamer   (EGY)
Bayrak, Mithat   (TUR)
Bayramov, Rovshan   (AZE)
Bazanova, Marina   (URS)
Bazdarevic, Mehmed   (YUG)
Bazhenov, Viktor   (URS)
Bazhukov, Nikolay   (URS)
Bazon-Chelariu, Adriana   (ROM)
Bchara, Hassan   (LIB)
Bea, Sebastian   (USA)
Beach, Rex   (USA)
Beachcroft, Charles   (GBR)
Beadsworth, Gemma   (AUS)
Beamish, Alfred   (GBR)
Beamish, Geraldine   (GBR)
Beamon, Bob   (USA)
Beara, Vladimir   (YUG)
Beard, Amanda   (USA)
Beard, Betsy   (USA)
Beard, Percy   (USA)
Beard, Ralph   (USA)
Beare, Jon   (CAN)
Beashel, Colin   (AUS)
Beattie, George   (CAN)
Beattie, John   (GBR)
Beaubien, Layne   (USA)
Beaud, Clement   (CMR)
Beaufrand, Roger   (FRA)
Beaumont, Lyne   (CAN)
Beauprey, Jeanne   (USA)
Beaurain, Désiré   (BEL)
Beauregard, Robin   (USA)
Beaurepaire, Frank   (ANZ)
Bebel, Bronislaw   (POL)
Bebeshko, Sergey   (URS)
Bebeto,    (BRA)
Bebic, Milivoj   (YUG)
Bebington, Anna   (GBR)
Becaert, Sylvie   (FRA)
Beccali, Luigi   (ITA)
Bechard, Kelly   (CAN)
Becheru, Petre   (ROM)
Bechke, Yelena   (URS)
Bechmann, Christoph   (GER)
Becirspahic, Mirsada   (YUG)
Beck, Frank   (FRG)
Beck, Frederick   (GBR)
Beck, Hans   (NOR)
Beck, Lewis   (USA)
Beck, Robert   (USA)
Beck, Volker   (GDR)
Becke, Daniel   (GER)
Becker, Andreas   (GER)
Becker, Boris   (FRG)
Becker, Carolyn   (USA)
Becker, Ellen   (FRG)
Becker, Marcus   (GER)
Becker, Marion   (FRG)
Becker, Nick   (USA)
Becker, Otto   (GER)
Becker, Sabine   (GDR)
Becker, Thomas   (GER)
Becker-Day, Courtenay   (USA)
Becker-Kerner, Britta   (GER)
Becker-Pinkston, Elizabeth   (USA)
Beckert, Franz   (GER)
Beckford, James   (JAM)
Becklean, William   (USA)
Beckman, William   (USA)
Beckmann, Gudrun   (FRG)
Becquet, André   (BEL)
Bédard, Éric   (CAN)
Bédard, Miriam   (CAN)
Bede, Shelda   (BRA)
Bede-Smith, Frank   (ANZ)
Bedford, BJ   (USA)
Bedford, Marie   (SAF)
Bedivan, Mircea   (ROM)
Bednár, Vladimír   (CZE)
Bednarik, Miloslav   (CZE)
Bédouret, Félix   (SUI)
Beecken, Joseph   (BEL)
Beer, Donald   (USA)
Beer, Klaus   (GDR)
Beer, Manfred   (GDR)
Beerbaum, Ludger   (GER)
Beerli, Joseph   (SUI)
Beery, Dan   (USA)
Beesly, Richard   (GBR)
Beeuwkes, Reinier   (NED)
Begaliev, Kanatbek   (KGZ)
Bégard, Isabelle   (FRA)
Begg-Smith, Dale   (AUS)
Beghetto, Giuseppe   (ITA)
Begley, Michael   (USA)
Beglin, Beth   (USA)
Beglyakova, Irina   (URS)
Beguet, Louis   (FRA)
Behar, Adriana   (BRA)
Behle-Schaaf, Petra   (GER)
Behm, Andreas   (GER)
Behm, Donald   (USA)
Behmer, Anke   (GDR)
Behotéguy, André   (FRA)
Behr, Matthias   (FRG)
Behr, Reinhold   (FRG)
Behrendt, Holger   (GDR)
Behrendt, Jan   (GDR)
Behrendt, Jutta   (GDR)
Behrendt, Kerstin   (GDR)
Behrendt, Wolfgang   (GDR)
Behrens, Klaus   (FRG)
Behrens, Kurt   (GER)
Behrens, Robert   (DEN)
Behringer, Melanie   (GER)
Beibei, Gu   (CHN)
Beier, Günter   (GDR)
Beier, Roswitha   (GDR)
Beijnen, Teun   (NED)
Beirán, José   (ESP)
Beisiegel, Ludwig   (GER)
Bejarano, Cristian   (MEX)
Bek, Andrzej   (POL)
Bekatorou, Sofia   (GRE)
Bekele, Kenenisa   (ETH)
Békési, Ilona   (HUN)
Békessy, Béla   (HUN)
Beketov, Aleksandr   (RUS)
Bekhterev, Dmitry   (URS)
Bekken, Fredrik Raaen   (NOR)
Bekker, Daniel   (SAF)
Bekkers, Wilhelmus   (NED)
Bekkevold, Kristin   (NOR)
Bekono, Daniel   (CMR)
Belan, Tatyana   (BLR)
Belaustegui, Jon   (ESP)
Belausteguigoitia, José   (ESP)
Belbin, Tanith   (USA)
Belbin, Tracey   (AUS)
Belenky, Valery   (URS)
BelenPareto, Paula   (ARG)
Belfour, Ed   (CAN)
Belgardt, Arnold   (URS)
Beliaev, Sergei   (KAZ)
Belikova, Anastassia   (RUS)
Belitz-Geyman, Semyon   (URS)
Bell, Alexei   (CUB)
Bell, Alonzo   (USA)
Bell, Arthur   (CAN)
Bell, David   (AUS)
Bell, Earl   (USA)
Bell, Florence   (CAN)
Bell, Greg   (USA)
Bell, Lynette   (AUS)
Bell, Regla   (CUB)
Bell, Robin   (AUS)
Bell, Teresa   (USA)
Bellamy, Walter   (USA)
Bellingham, Norman   (USA)
Bellingrodt, Helmut   (COL)
Bellini, Delfo   (ITA)
Bello, Duarte   (POR)
Bello, Fernando   (POR)
Bellone, Stefano   (ITA)
Bellotti, E   (ITA)
Bellotto, Ettore   (ITA)
Bellucci, Sandro   (ITA)
Belluti, Antonella   (ITA)
Bellville, Miles   (GBR)
Belmondo, Stefania   (ITA)
Belofastov, Andrey   (URS)
Beloglasov, Anatoly   (URS)
Beloglasov, Sergey   (URS)
Beloselsky, Esper   (RUS)
Belosheykin, Yevgeny   (URS)
Belostennyi, Aleksandr   (URS)
Belote, Melissa   (USA)
Belousov, Vladimir   (URS)
Belousov, Yevgeny   (URS)
Belousova, Lyudmila   (URS)
Belov, Aleksandr   (URS)
Belov, Nikolay   (URS)
Belov, Sergey   (URS)
Belov, Vladimir   (URS)
Belova, Irina   (RUS)
Belova, Irina   (RUS)
Belova, Yelena   (URS)
Belova-Novikova, Yelena   (URS)
Below, Dieter   (GDR)
Beltran, Daima   (CUB)
Beltrão, José   (POR)
Beluguina, Olesia   (RUS)
Belyaev, Ivan   (URS)
Belyaev, Vladimir   (URS)
Belyaev, Vladimir   (URS)
Belyaev, Yevgeny   (URS)
Belyakov, Aleksandr   (URS)
Belyakov, Valery   (URS)
Belyakov, Vladimir   (URS)
Benák, Jaroslav   (CZE)
Benboudaoud, Larbi   (FRA)
Benc, Pavel   (CZE)
Bencivenga, Fabio   (ITA)
Bendig, Brunon   (POL)
Bendlin, Kurt   (FRG)
Bene, Ferenc   (HUN)
Benecke, Emil   (GER)
Benedek, Gábor   (HUN)
Benedek, János   (HUN)
Benedek, Tibor   (HUN)
Benedicks, Edward   (SWE)
Benedict, Charles   (USA)
Benelli, Andrea   (ITA)
Benes, Ladislav   (CZE)
Benfenati, Arnaldo   (ITA)
Benfield, Angus   (AUS)
Bengtsson, Bengt   (SWE)
Bengtsson, Birgitta   (SWE)
Bengtsson, Gösta   (SWE)
Bengtsson, Per-Inge   (SWE)
Bengtsson, Rolf-Goran   (SWE)
Bengtsson, Sylve   (SWE)
Benham, Stanley   (USA)
Benhassi, Hasna   (MAR)
Benigier, Jan   (POL)
Benikhlef, Amar   (ALG)
Benitez, Pedro   (PAR)
Benjamin, Stephen   (USA)
Benko, Lindsay   (USA)
Benne, Edwin   (NED)
Benner, Joe   (USA)
Bennet, Basil   (USA)
Bennet, Mervyn   (AUS)
Bennett, Bob   (USA)
Bennett, Brooke   (USA)
Bennett, Charles   (GBR)
Bennett, Douglas   (CAN)
Bennett, John   (GBR)
Bennett, John   (USA)
Bennett, Michael   (GBR)
Bennett, Robert   (USA)
Bennett, Todd   (GBR)
Bennie, Andrew   (NZL)
Benninga, Carina   (NED)
Benninga, Marc   (NED)
Benoit, Joan   (USA)
Benoit, Moe   (CAN)
Benson, Kris   (USA)
Benson, Robert   (CAN)
Bent, John   (USA)
Bent, Neisser   (CUB)
Benter, Uwe   (FRG)
Bentham, Isaac   (GBR)
Bentia, Gheorghe   (ROM)
Bentsen, William   (USA)
Benvenuti, Nino   (ITA)
Benz, Josef   (SUI)
Beranek, Josef   (CZR)
Beraudo Di Pralormo, Emanuele   (ITA)
Berbece, Dumitru   (ROM)
Berberova, Lalka   (BUL)
Berceanu, Gheorghe   (ROM)
Berczelly, Tibor   (HUN)
Berdiyev, Iosif   (URS)
Bereket, Adem   (TUR)
Berendyuga, Viktor   (URS)
Berens, Ricky   (USA)
Béres, Zoltán   (HUN)
Beresford, Jack   (GBR)
Beresford, John   (GBR)
Beresford, Julius   (GBR)
Beresh, Oleksandr   (UKR)
Berestov, Dmitry   (RUS)
Berezhko, Yury   (RUS)
Berezhnaya, Elena   (RUS)
Berg, Aina   (SWE)
Berg, Aki-Petteri   (FIN)
Berg, Arne   (SWE)
Berg, Eero   (FIN)
Berg, Laura   (USA)
Berg, Lindsey   (USA)
Bergamini, Giancarlo   (ITA)
Bergamo, Almiro   (ITA)
Berge, Guttform   (NOR)
Bergen, Larisa   (URS)
Berger, Alfred   (AUT)
Berger, Georges   (FRA)
Berger, Henri-Georges   (FRA)
Berger, Isaac   (USA)
Berger, Jan   (CZE)
Berger, John   (SWE)
Berger, Mark   (CAN)
Berger, Peter   (FRG)
Berger, Samuel   (USA)
Berger, Tore   (NOR)
Berges, Rafael   (ESP)
Bergeson, James   (USA)
Berggren, Emelie   (SWE)
Berggren, Evy   (SWE)
Berggren, Gunnar   (SWE)
Berghammer, Franz   (AUT)
Bergkvist, Jonas   (SWE)
Berglund, Bo   (SWE)
Berglund, Charles   (SWE)
Berglund, Hans   (SWE)
Bergman, Adolf   (SWE)
Bergman, Anders   (SWE)
Bergman, Emil   (SWE)
Bergman, Per   (SWE)
Bergman, Ulrika   (SWE)
Bergmann, Arnfinn   (NOR)
Bergodd, Arne   (NOR)
Bergoust, Eric   (USA)
Bergqvist, Åke   (SWE)
Bergqvist, Erik   (SWE)
Bergqvist, Kajsa   (SWE)
Bergstrand, Kristina   (SWE)
Bergström, Dick   (SWE)
Bergström, Kurt   (SWE)
Bergvall, Bjørn   (NOR)
Bergvall, Erik   (SWE)
Beric, Miroslav   (YUG)
Beringen, Glenn   (AUS)
Berkoff, David   (USA)
Berkutov, Aleksandr   (URS)
Berland, Robert   (USA)
Berlin, Per Gunnar   (SWE)
Bermoy, Yanet   (CUB)
Berna, Tell   (USA)
Bernard, Adolphe   (FRA)
Bernard, Alain   (FRA)
Bernard, Kent   (TRI)
Bernard, P W   (GBR)
Bernardi, Guido   (ITA)
Bernardi, Lorenzo   (ITA)
Bernardini, Fulvio   (ITA)
Bernardo, Joseph   (FRA)
Bernatajtys, Milosz   (POL)
Berndaner, Ignaz   (FRG)
Bernhardt, Hans   (GER)
Bernier, Sylvie   (CAN)
Bernot, Louis   (FRA)
Bernreiter, Franz   (FRG)
Berntsen, Einar   (NOR)
Berntsen, Ole   (DEN)
Berntsen, William   (DEN)
Berolatti, Gilles   (FRA)
Berré, Marcel   (BEL)
Berrest, Cédric   (FRA)
Berruti, Livio   (ITA)
Berry, Arthur   (GBR)
Berry, Kevin   (AUS)
Bertelsen, Nils   (NOR)
Berth, Paul   (DEN)
Berthelot, Nicolas   (FRA)
Berthod, Madeleine   (SUI)
Berthold, Helmut   (GER)
Bertilsson, Carl   (SWE)
Bertilsson, Per   (SWE)
Bertinetti, Franco   (ITA)
Bertinetti, Marcello   (ITA)
Bertini, Lorenzo   (ITA)
Bertini, Romeo   (ITA)
Bertini, Silvano   (ITA)
Bertinotti, Federico   (ITA)
Bertoli, Franco   (ITA)
Bertoni, Sergio   (ITA)
Bertould, Gilles   (FRA)
Bertow, Jürgen   (GDR)
Bertran de Balanda, Pierre   (FRA)
Bertrand,    (FRA)
Bertrand, John   (AUS)
Bertrand, John   (USA)
Berty, László   (HUN)
Berube, Ryan   (USA)
Berzins, Aldis   (USA)
Berzins, Juris   (URS)
Berzsenyi, Barnabás   (HUN)
